Type,QuestionText,CorrectAnswer,TextKeywords,Course add id from coures sheet,
MCQ,Which data structure is best suited for searching and retrieving data quickly? A. Stack B. Queue C. Hash table,C,,27,1140
MCQ,What is the primary advantage of a red-black tree over a binary search tree? A. Faster search times B. Simplicity of implementation C. Better memory utilization,A,,27,1141
MCQ,In which data structure is the LRU (Least Recently Used) algorithm commonly used? A. Linked list B. Stack C. Queue,A,,27,1142
MCQ,Which sorting algorithm has a worst-case time complexity of O(n log n) for the average and worst cases? A. Insertion sort B. Bubble sort C. Merge sort,C,,27,1143
MCQ,What is the purpose of Dijkstra's algorithm in graph theory? A. Finding the shortest path in a weighted graph B. Detecting cycles in a graph C. Sorting a graph topologically,A,,27,1144
MCQ,Which of the following is a non-linear data structure? A. Array B. Linked list C. Tree,C,,27,1145
MCQ,What is the main advantage of using a trie data structure? A. Efficient search for exact matches B. Fast insertion and deletion C. Low memory consumption,A,,27,1146
MCQ,Which of the following is not a type of binary tree? A. AVL tree B. B-tree C. Quad tree,C,,27,1147
MCQ,"How does a binary heap differ from a binary search tree? A. Binary heaps are unsorted, while binary search trees are always sorted. B. Binary heaps are complete binary trees, while binary search trees are not. C. Binary heaps use pointers for traversal, while binary search trees do not.",B,,27,1148
T/F,A linked list is a static data structure.,FALSE,,27,1149
T/F,Hashing ensures a one-to-one mapping between keys and hash values.,FALSE,,27,1150
T/F,"Binary search can be applied to any list, whether sorted or unsorted.",FALSE,,27,1151
T/F,A breadth-first search (BFS) can be implemented using recursion.,FALSE,,27,1152
T/F,A stack can be used to implement both depth-first search (DFS) and breadth-first search (BFS) in a graph.,TRUE,,27,1153
T/F,A binary tree with n nodes will always have exactly n-1 edges.,FALSE,,27,1154
T/F,A priority queue allows elements with equal priority to be served in a non-deterministic order.,TRUE,,27,1155
T/F,Merge sort is an in-place sorting algorithm.,FALSE,,27,1156
T/F,"In a binary search tree, the left subtree of a node contains only nodes with smaller keys, and the right subtree contains only nodes with larger keys.",TRUE,,27,1157
T/F,"In a graph, a cycle is a set of vertices and edges that forms a closed loop.",TRUE,,27,1158
Text,What is Black Box Testing?,"Black Box Testing is a software testing method where the internal structure, design, and implementation details of the software are not known to the tester. The testing is focused on the software's functionality.","Black Box Testing is a software testing method where the internal structure, design, and implementation details of the software are not known to the tester. The testing is focused on the software's functionality.",28,1159
Text,Define White Box Testing.,"White Box Testing is a testing method where the internal structure, logic, and code of the software are known to the tester. It involves testing paths, conditions, and branches in the code.","White Box Testing is a testing method where the internal structure, logic, and code of the software are known to the tester. It involves testing paths, conditions, and branches in the code.",28,1160
Text,What is Boundary Value Analysis?,Boundary Value Analysis is a testing technique where test cases are designed to evaluate the behavior of the software at the boundaries or extremes of input values. It helps uncover errors related to boundary conditions.,Boundary Value Analysis is a testing technique where test cases are designed to evaluate the behavior of the software at the boundaries or extremes of input values. It helps uncover errors related to boundary conditions.,28,1161
Text,Explain Equivalence Partitioning.,"Equivalence Partitioning is a testing technique where input data is divided into classes or partitions, and test cases are designed to cover each partition. It helps reduce the number of test cases while ensuring comprehensive coverage.","Equivalence Partitioning is a testing technique where input data is divided into classes or partitions, and test cases are designed to cover each partition. It helps reduce the number of test cases while ensuring comprehensive coverage.",28,1162
